interval_start_time,CAISO_system_load,temp_forecast_dayahead_bakersfield,temp_forecast_dayahead_los_angeles,temp_forecast_dayahead_san_francisco,dewpoint_forecast_dayahead_bakersfield,dewpoint_forecast_dayahead_los_angeles,dewpoint_forecast_dayahead_san_francisco
2021-12-19 11:00:00-08:00,22971,49,56.7,49.7,41.3,35.3,42.3
2021-12-19 12:00:00-08:00,22611,52,58.3,50.3,41.7,36.7,42.7
2021-12-19 13:00:00-08:00,22730,55,60,51,42,38,43
2021-12-19 14:00:00-08:00,23224,55,58.7,51.3,42.7,41,43
2021-12-19 15:00:00-08:00,24383,55,57.3,51.7,43.3,44,43
2021-12-19 16:00:00-08:00,26551,56,56,52,44,47,43
2021-12-19 17:00:00-08:00,28635,53,55,51.7,43.3,47.7,43.3
2021-12-19 18:00:00-08:00,28771,50,54,51.3,42.7,48.3,43.7
2021-12-19 19:00:00-08:00,28617,47,53,51,42,49,44
2021-12-19 20:00:00-08:00,28216,46.3,52.3,51,41.7,48,43.7
2021-12-19 21:00:00-08:00,27322,45.7,51.7,51,41.3,47,43.3
2021-12-19 22:00:00-08:00,25723,45,51,51,41,46,43
2021-12-19 23:00:00-08:00,24205,44,50.3,50.7,40.3,45.7,43
2021-12-20 00:00:00-08:00,23370,43,49.7,50.3,39.7,45.3,43
2021-12-20 01:00:00-08:00,23088,42,49,50,39,45,43
2021-12-20 02:00:00-08:00,22856,41.3,48.3,49.7,37.3,43.7,42.3
2021-12-20 03:00:00-08:00,22824,40.7,47.7,49.3,35.7,42.3,41.7
2021-12-20 04:00:00-08:00,23223,40,47,49,34,41,41
2021-12-20 05:00:00-08:00,24781,39.3,46.7,48.7,33.7,40.3,41.3
2021-12-20 06:00:00-08:00,26670,38.7,46.3,48.3,33.3,39.7,41.7
2021-12-20 07:00:00-08:00,27901,38,46,48,33,39,42
2021-12-20 08:00:00-08:00,27826,40.3,48.3,48.7,36,38.3,41.7
2021-12-20 09:00:00-08:00,26980,42.7,50.7,49.3,39,37.7,41.3
2021-12-20 10:00:00-08:00,26130,45,53,50,42,37,41
2021-12-20 11:00:00-08:00,25879,47.7,55,51,42.7,38,41.3
2021-12-20 12:00:00-08:00,26254,50.3,57,52,43.3,39,41.7
2021-12-20 13:00:00-08:00,26543,53,59,53,44,40,42
2021-12-20 14:00:00-08:00,27084,53,57.7,52.7,42.7,40,42.7
2021-12-20 15:00:00-08:00,27436,53,56.3,52.3,41.3,40,43.3
2021-12-20 16:00:00-08:00,28768,54,55,52,40,40,44
2021-12-20 17:00:00-08:00,30141,51.7,54.3,52,40.3,42,44
2021-12-20 18:00:00-08:00,30071,49.3,53.7,52,40.7,44,44
2021-12-20 19:00:00-08:00,29635,47,53,52,41,46,44
2021-12-20 20:00:00-08:00,28846,46.7,52.7,51.3,39.7,46,43.3
2021-12-20 21:00:00-08:00,27639,46.3,52.3,50.7,38.3,46,42.7
2021-12-20 22:00:00-08:00,25836,46,52,50,37,46,42
2021-12-20 23:00:00-08:00,24157,45.3,51.7,50,36.7,45.3,42
2021-12-21 00:00:00-08:00,22975,44.7,51.3,50,36.3,44.7,42
2021-12-21 01:00:00-08:00,22372,44,51,50,36,44,42
2021-12-21 02:00:00-08:00,22194,43,50.3,49.3,36.7,44.3,41.7
2021-12-21 03:00:00-08:00,22062,42,49.7,48.7,37.3,44.7,41.3
2021-12-21 04:00:00-08:00,22487,41,49,48,38,45,41
2021-12-21 05:00:00-08:00,23749,40,49,47.7,36.7,44,41
2021-12-21 06:00:00-08:00,25742,39,49,47.3,35.3,43,41
2021-12-21 07:00:00-08:00,27093,38,49,47,34,42,41
2021-12-21 08:00:00-08:00,27314,41,52,48,36.3,41,40.7
2021-12-21 09:00:00-08:00,26949,44,55,49,38.7,40,40.3
2021-12-21 10:00:00-08:00,26480,47,58,50,41,39,40
2021-12-21 11:00:00-08:00,26086,50.3,59.7,50.7,41.7,39.3,40.7
2021-12-21 12:00:00-08:00,25807,53.7,61.3,51.3,42.3,39.7,41.3
2021-12-21 13:00:00-08:00,25760,57,63,52,43,40,42
2021-12-21 14:00:00-08:00,25828,57.3,61.7,51.7,42.7,41,42.3
2021-12-21 15:00:00-08:00,26612,57.7,60.3,51.3,42.3,42,42.7
2021-12-21 16:00:00-08:00,28046,55,57,50,42,43,43
2021-12-21 17:00:00-08:00,29593,52,56.3,50,42.3,45.3,44.3
2021-12-21 18:00:00-08:00,29568,49,55.7,50,42.7,47.7,45.7
2021-12-21 19:00:00-08:00,29142,46,55,50,43,50,47
2021-12-21 20:00:00-08:00,28487,45.3,54.7,49.7,41,49.3,46.3
2021-12-21 21:00:00-08:00,27411,44.7,54.3,49.3,39,48.7,45.7
2021-12-21 22:00:00-08:00,25828,44,54,49,37,48,45
2021-12-21 23:00:00-08:00,24305,43.7,53.7,49.3,36.7,47,45.3
2021-12-22 00:00:00-08:00,23179,43.3,53.3,49.7,36.3,46,45.7
2021-12-22 01:00:00-08:00,22548,43,53,50,36,45,46
2021-12-22 02:00:00-08:00,22261,42.7,52.3,50,36.3,45.7,46
2021-12-22 03:00:00-08:00,22052,42.3,51.7,50,36.7,46.3,46
2021-12-22 04:00:00-08:00,22499,42,51,50,37,47,46
2021-12-22 05:00:00-08:00,23839,42.3,51,49.7,36,44.7,46.3
2021-12-22 06:00:00-08:00,25601,42.7,51,49.3,35,42.3,46.7
2021-12-22 07:00:00-08:00,26634,43,51,49,34,40,47
2021-12-22 08:00:00-08:00,26845,46,54,49.3,36.3,40,47.7
2021-12-22 09:00:00-08:00,26505,49,57,49.7,38.7,40,48.3
2021-12-22 10:00:00-08:00,26063,52,60,50,41,40,49
2021-12-22 11:00:00-08:00,26198,54.3,61,50,41,41,49.7
2021-12-22 12:00:00-08:00,26359,56.7,62,50,41,42,50.3
2021-12-22 13:00:00-08:00,26455,59,63,50,41,43,51
2021-12-22 14:00:00-08:00,26711,59,62,50.3,42.7,46,50.7
2021-12-22 15:00:00-08:00,27246,59,61,50.7,44.3,49,50.3
2021-12-22 16:00:00-08:00,28155,58,57,54,46,52,50
2021-12-22 17:00:00-08:00,29285,56.7,56.7,54,45,51.7,50.7
2021-12-22 18:00:00-08:00,29038,55.3,56.3,54,44,51.3,51.3
2021-12-22 19:00:00-08:00,28429,54,56,54,43,51,52
2021-12-22 20:00:00-08:00,27671,54.7,56.7,54,44.3,51.3,51.7
2021-12-22 21:00:00-08:00,26505,55.3,57.3,54,45.7,51.7,51.3
2021-12-22 22:00:00-08:00,24834,56,58,54,47,52,51
2021-12-22 23:00:00-08:00,23283,55.3,57.7,54,47,52,51.3
2021-12-23 00:00:00-08:00,22201,54.7,57.3,54,47,52,51.7
2021-12-23 01:00:00-08:00,21396,54,57,54,47,52,52
2021-12-23 02:00:00-08:00,20932,54,56.7,54,47.7,51.7,52.7
2021-12-23 03:00:00-08:00,20903,54,56.3,54,48.3,51.3,53.3
2021-12-23 04:00:00-08:00,21274,54,56,54,49,51,54
2021-12-23 05:00:00-08:00,22348,53.7,56.3,54.3,49.3,50.7,54
2021-12-23 06:00:00-08:00,23838,53.3,56.7,54.7,49.7,50.3,54
2021-12-23 07:00:00-08:00,24959,53,57,55,50,50,54
2021-12-23 08:00:00-08:00,25710,53.7,58,55.3,50,51,54.3
2021-12-23 09:00:00-08:00,26508,54.3,59,55.7,50,52,54.7
2021-12-23 10:00:00-08:00,26995,55,60,56,50,53,55
2021-12-23 11:00:00-08:00,27342,56.3,61,56,51,54,55
2021-12-23 12:00:00-08:00,27170,57.7,62,56,52,55,55
2021-12-23 13:00:00-08:00,26699,59,63,56,53,56,55
2021-12-23 14:00:00-08:00,26533,58.7,62,56,53.7,55.7,54
2021-12-23 15:00:00-08:00,26812,58.3,61,56,54.3,55.3,53
2021-12-23 16:00:00-08:00,27633,56,58,54,55,55,52
2021-12-23 17:00:00-08:00,28712,55,57.7,53.7,54.7,55,52
2021-12-23 18:00:00-08:00,28432,54,57.3,53.3,54.3,55,52
2021-12-23 19:00:00-08:00,27859,53,57,53,54,55,52
2021-12-23 20:00:00-08:00,27199,52.7,58,53,53.7,53.7,51.3
2021-12-23 21:00:00-08:00,26266,52.3,59,53,53.3,52.3,50.7
2021-12-23 22:00:00-08:00,24875,52,60,53,53,51,50
2021-12-23 23:00:00-08:00,23517,52,59.7,52.7,52.7,51.7,49.7
2021-12-24 00:00:00-08:00,22547,52,59.3,52.3,52.3,52.3,49.3
2021-12-24 01:00:00-08:00,22007,52,59,52,52,53,49
2021-12-24 02:00:00-08:00,21566,51.7,58.7,51.3,51.3,53,49
2021-12-24 03:00:00-08:00,21273,51.3,58.3,50.7,50.7,53,49
2021-12-24 04:00:00-08:00,21117,51,58,50,50,53,49
2021-12-24 05:00:00-08:00,21326,50.7,57.3,50.3,49.3,52.7,48.7
2021-12-24 06:00:00-08:00,22142,50.3,56.7,50.7,48.7,52.3,48.3
2021-12-24 07:00:00-08:00,22831,50,56,51,48,52,48
2021-12-24 08:00:00-08:00,23083,51.7,57.7,52,48.7,52,47
2021-12-24 09:00:00-08:00,23143,53.3,59.3,53,49.3,52,46
2021-12-24 10:00:00-08:00,22385,55,61,54,50,52,45
2021-12-24 11:00:00-08:00,21627,56.7,61.7,54.3,49.3,51.3,44.7
2021-12-24 12:00:00-08:00,21320,58.3,62.3,54.7,48.7,50.7,44.3
2021-12-24 13:00:00-08:00,21658,60,63,55,48,50,44
2021-12-24 14:00:00-08:00,22587,60,62.3,55,47.7,50.3,44
2021-12-24 15:00:00-08:00,23713,60,61.7,55,47.3,50.7,44
2021-12-24 16:00:00-08:00,24982,58,57,54,47,51,44
2021-12-24 17:00:00-08:00,26199,56.3,56.7,53.3,46.7,50.7,44.7
2021-12-24 18:00:00-08:00,25700,54.7,56.3,52.7,46.3,50.3,45.3
2021-12-24 19:00:00-08:00,25340,53,56,52,46,50,46
2021-12-24 20:00:00-08:00,25265,52.3,55.7,52,47.3,49.7,45.7
2021-12-24 21:00:00-08:00,24711,51.7,55.3,52,48.7,49.3,45.3
2021-12-24 22:00:00-08:00,23813,51,55,52,50,49,45
2021-12-24 23:00:00-08:00,22925,50.3,54.3,51.7,49.7,48.3,45.3
2021-12-25 00:00:00-08:00,22218,49.7,53.7,51.3,49.3,47.7,45.7
2021-12-25 01:00:00-08:00,21475,49,53,51,49,47,46
2021-12-25 02:00:00-08:00,20934,48.7,52.3,50.3,47.3,47.7,45.7
2021-12-25 03:00:00-08:00,20769,48.3,51.7,49.7,45.7,48.3,45.3
2021-12-25 04:00:00-08:00,20577,48,51,49,44,49,45
2021-12-25 05:00:00-08:00,20561,47,51.3,49.3,43,47.7,45
2021-12-25 06:00:00-08:00,21059,46,51.7,49.7,42,46.3,45
2021-12-25 07:00:00-08:00,21660,45,52,50,41,45,45
2021-12-25 08:00:00-08:00,22451,47.3,54,50.7,41.7,46,45.3
2021-12-25 09:00:00-08:00,22596,49.7,56,51.3,42.3,47,45.7
2021-12-25 10:00:00-08:00,22604,52,58,52,43,48,46
2021-12-25 11:00:00-08:00,22543,53.7,58.7,52,42.3,47.7,45.7
2021-12-25 12:00:00-08:00,22573,55.3,59.3,52,41.7,47.3,45.3
2021-12-25 13:00:00-08:00,22687,57,60,52,41,47,45
2021-12-25 14:00:00-08:00,23033,57,59.3,52,41.7,47,45
2021-12-25 15:00:00-08:00,23356,57,58.7,52,42.3,47,45
2021-12-25 16:00:00-08:00,24308,58,55,50,43,47,45
2021-12-25 17:00:00-08:00,25310,56,55,49.3,42.7,48,44.3
2021-12-25 18:00:00-08:00,25086,54,55,48.7,42.3,49,43.7
2021-12-25 19:00:00-08:00,24806,52,55,48,42,50,43
2021-12-25 20:00:00-08:00,24574,51.3,54.3,47.7,42.3,47.7,42.3
2021-12-25 21:00:00-08:00,24088,50.7,53.7,47.3,42.7,45.3,41.7
2021-12-25 22:00:00-08:00,23300,50,53,47,43,43,41
2021-12-25 23:00:00-08:00,22510,49.3,52.7,46.7,42.7,42.7,41
2021-12-26 00:00:00-08:00,21722,48.7,52.3,46.3,42.3,42.3,41
2021-12-26 01:00:00-08:00,20924,48,52,46,42,42,41
2021-12-26 02:00:00-08:00,20533,47.7,51,45.3,41.3,43.3,40.3
2021-12-26 03:00:00-08:00,20448,47.3,50,44.7,40.7,44.7,39.7
2021-12-26 04:00:00-08:00,20576,47,49,44,40,46,39
2021-12-26 05:00:00-08:00,21031,45.7,49.3,44.3,40,44,38.7
2021-12-26 06:00:00-08:00,21819,44.3,49.7,44.7,40,42,38.3
2021-12-26 07:00:00-08:00,22014,43,50,45,40,40,38
2021-12-26 08:00:00-08:00,21902,44.3,52.3,46.3,39.3,40,38.3
2021-12-26 09:00:00-08:00,21838,45.7,54.7,47.7,38.7,40,38.7
2021-12-26 10:00:00-08:00,21463,47,57,49,38,40,39
2021-12-26 11:00:00-08:00,21342,48.7,58,49,37.3,40,39.3
2021-12-26 12:00:00-08:00,21422,50.3,59,49,36.7,40,39.7
2021-12-26 13:00:00-08:00,21438,52,60,49,36,40,40
2021-12-26 14:00:00-08:00,21908,52,59.7,49,36,40.3,40.7
2021-12-26 15:00:00-08:00,23001,52,59.3,49,36,40.7,41.3
2021-12-26 16:00:00-08:00,24813,51,55,49,36,41,42
2021-12-26 17:00:00-08:00,26821,49,55,48.7,36,41.3,42.7
2021-12-26 18:00:00-08:00,27008,47,55,48.3,36,41.7,43.3
2021-12-26 19:00:00-08:00,26693,45,55,48,36,42,44
2021-12-26 20:00:00-08:00,26130,44.3,55,48,36.3,41,43.3
2021-12-26 21:00:00-08:00,25271,43.7,55,48,36.7,40,42.7
2021-12-26 22:00:00-08:00,23853,43,55,48,37,39,42
2021-12-26 23:00:00-08:00,22541,43,54,47.7,36.7,38.3,42.3
2021-12-27 00:00:00-08:00,21958,43,53,47.3,36.3,37.7,42.7
2021-12-27 01:00:00-08:00,21561,43,52,47,36,37,43
2021-12-27 02:00:00-08:00,21474,42.7,51,46.7,35.7,37.7,43.3
2021-12-27 03:00:00-08:00,21422,42.3,50,46.3,35.3,38.3,43.7
2021-12-27 04:00:00-08:00,21864,42,49,46,35,39,44
2021-12-27 05:00:00-08:00,22706,42,49.3,46.7,35.3,39,43.7
2021-12-27 06:00:00-08:00,23947,42,49.7,47.3,35.7,39,43.3
2021-12-27 07:00:00-08:00,24950,42,50,48,36,39,43
2021-12-27 08:00:00-08:00,25139,43.3,52,48.7,36,40.7,42.7
2021-12-27 09:00:00-08:00,24841,44.7,54,49.3,36,42.3,42.3
2021-12-27 10:00:00-08:00,24571,46,56,50,36,44,42
2021-12-27 11:00:00-08:00,24762,47.7,56.7,50,36.7,46,41
2021-12-27 12:00:00-08:00,25045,49.3,57.3,50,37.3,48,40
2021-12-27 13:00:00-08:00,25311,51,58,50,38,50,39
2021-12-27 14:00:00-08:00,25803,51,57.3,49.7,38.3,48.7,39
2021-12-27 15:00:00-08:00,26351,51,56.7,49.3,38.7,47.3,39
2021-12-27 16:00:00-08:00,27835,49,55,48,39,46,39
2021-12-27 17:00:00-08:00,29286,47.3,54.3,48,40.3,46.7,39
2021-12-27 18:00:00-08:00,29161,45.7,53.7,48,41.7,47.3,39
2021-12-27 19:00:00-08:00,28623,44,53,48,43,48,39
2021-12-27 20:00:00-08:00,27821,43.3,52.3,47.7,43,47.3,38
2021-12-27 21:00:00-08:00,26672,42.7,51.7,47.3,43,46.7,37
2021-12-27 22:00:00-08:00,25040,42,51,47,43,46,36
2021-12-27 23:00:00-08:00,23535,41.7,50.7,46.7,42.7,44.7,36.3
2021-12-28 00:00:00-08:00,22684,41.3,50.3,46.3,42.3,43.3,36.7
2021-12-28 01:00:00-08:00,22081,41,50,46,42,42,37
2021-12-28 02:00:00-08:00,21837,40.7,49,45,41.7,41.3,36.7
2021-12-28 03:00:00-08:00,21975,40.3,48,44,41.3,40.7,36.3
2021-12-28 04:00:00-08:00,22519,40,47,43,41,40,36
2021-12-28 05:00:00-08:00,23391,39.7,47.3,43.3,40.3,39.3,36.7
2021-12-28 06:00:00-08:00,24777,39.3,47.7,43.7,39.7,38.7,37.3
2021-12-28 07:00:00-08:00,25737,39,48,44,39,38,38
2021-12-28 08:00:00-08:00,25932,40.7,50.3,44.7,39.3,38.3,37
2021-12-28 09:00:00-08:00,25647,42.3,52.7,45.3,39.7,38.7,36
2021-12-28 10:00:00-08:00,25455,44,55,46,40,39,35
2021-12-28 11:00:00-08:00,25203,45.7,56.3,46.3,39,38.3,35.7
2021-12-28 12:00:00-08:00,25084,47.3,57.7,46.7,38,37.7,36.3
2021-12-28 13:00:00-08:00,25282,49,59,47,37,37,37
2021-12-28 14:00:00-08:00,25868,49,58.3,47.3,36.7,38.3,38.7
2021-12-28 15:00:00-08:00,26622,49,57.7,47.7,36.3,39.7,40.3
2021-12-28 16:00:00-08:00,28069,47,57,46,36,41,42
2021-12-28 17:00:00-08:00,29614,45.7,56.3,46.3,36.3,41.3,42.7
2021-12-28 18:00:00-08:00,29522,44.3,55.7,46.7,36.7,41.7,43.3
2021-12-28 19:00:00-08:00,28903,43,55,47,37,42,44
2021-12-28 20:00:00-08:00,28153,42.7,55,46.7,36.7,41,43.7
2021-12-28 21:00:00-08:00,27018,42.3,55,46.3,36.3,40,43.3
2021-12-28 22:00:00-08:00,25473,42,55,46,36,39,43
2021-12-28 23:00:00-08:00,23960,42,54,45.7,36,39,43.3
2021-12-29 00:00:00-08:00,22804,42,53,45.3,36,39,43.7
2021-12-29 01:00:00-08:00,22215,42,52,45,36,39,44
2021-12-29 02:00:00-08:00,21924,42,51.3,44.7,35.7,40.3,43.7
2021-12-29 03:00:00-08:00,21827,42,50.7,44.3,35.3,41.7,43.3
2021-12-29 04:00:00-08:00,22119,42,50,44,35,43,43
2021-12-29 05:00:00-08:00,23186,42,50,44.3,35.3,42.7,43
2021-12-29 06:00:00-08:00,24718,42,50,44.7,35.7,42.3,43
2021-12-29 07:00:00-08:00,25677,42,50,45,36,42,43
2021-12-29 08:00:00-08:00,26120,43.7,51.7,45.7,36.7,43,42.7
2021-12-29 09:00:00-08:00,26142,45.3,53.3,46.3,37.3,44,42.3
2021-12-29 10:00:00-08:00,26107,47,55,47,38,45,42
2021-12-29 11:00:00-08:00,26300,48.3,55.7,47,38.7,45.7,42
2021-12-29 12:00:00-08:00,26691,49.7,56.3,47,39.3,46.3,42
2021-12-29 13:00:00-08:00,26844,51,57,47,40,47,42
2021-12-29 14:00:00-08:00,27050,51,56.3,47,41.7,47.3,43.3
2021-12-29 15:00:00-08:00,27501,51,55.7,47,43.3,47.7,44.7
2021-12-29 16:00:00-08:00,28616,48,55,46,45,48,46
2021-12-29 17:00:00-08:00,29851,47.3,54.3,46.3,45.3,48,45.7
2021-12-29 18:00:00-08:00,29586,46.7,53.7,46.7,45.7,48,45.3
2021-12-29 19:00:00-08:00,28863,46,53,47,46,48,45
2021-12-29 20:00:00-08:00,28026,46.7,52.7,46.7,44.7,48.3,44
2021-12-29 21:00:00-08:00,26869,47.3,52.3,46.3,43.3,48.7,43
2021-12-29 22:00:00-08:00,25226,48,52,46,42,49,42
2021-12-29 23:00:00-08:00,23582,47.7,52,46,42,49,42.3
2021-12-30 00:00:00-08:00,22577,47.3,52,46,42,49,42.7
2021-12-30 01:00:00-08:00,21863,47,52,46,42,49,43
2021-12-30 02:00:00-08:00,21515,46.7,51.3,45.7,43.3,49.3,42.3
2021-12-30 03:00:00-08:00,21431,46.3,50.7,45.3,44.7,49.7,41.7
2021-12-30 04:00:00-08:00,21723,46,50,45,46,50,41
2021-12-30 05:00:00-08:00,22773,45.3,50,45,46,50,41.3
2021-12-30 06:00:00-08:00,24298,44.7,50,45,46,50,41.7
2021-12-30 07:00:00-08:00,25267,44,50,45,46,50,42
2021-12-30 08:00:00-08:00,25549,44,51,46,46,50.7,41.3
2021-12-30 09:00:00-08:00,25251,44,52,47,46,51.3,40.7
2021-12-30 10:00:00-08:00,24770,44,53,48,46,52,40
2021-12-30 11:00:00-08:00,24455,45.7,54,48.7,46,51.7,40
2021-12-30 12:00:00-08:00,24187,47.3,55,49.3,46,51.3,40
2021-12-30 13:00:00-08:00,24112,49,56,50,46,51,40
2021-12-30 14:00:00-08:00,24361,49,55.3,50,46,51.3,40.7
2021-12-30 15:00:00-08:00,25260,49,54.7,50,46,51.7,41.3
2021-12-30 16:00:00-08:00,26992,50,56,49,46,52,42
2021-12-30 17:00:00-08:00,28546,49.3,55.3,48.7,46.3,51.3,42.7
2021-12-30 18:00:00-08:00,28424,48.7,54.7,48.3,46.7,50.7,43.3
2021-12-30 19:00:00-08:00,27889,48,54,48,47,50,44
2021-12-30 20:00:00-08:00,27183,48.3,53.7,47.7,46.3,50.7,42.7
2021-12-30 21:00:00-08:00,26139,48.7,53.3,47.3,45.7,51.3,41.3
2021-12-30 22:00:00-08:00,24662,49,53,47,45,52,40
2021-12-30 23:00:00-08:00,23179,48.3,52.7,46.7,44.7,51,40.3
2021-12-31 00:00:00-08:00,22094,47.7,52.3,46.3,44.3,50,40.7
2021-12-31 01:00:00-08:00,21395,47,52,46,44,49,41
2021-12-31 02:00:00-08:00,20936,46.7,51.7,45.3,44.3,49,40
2021-12-31 03:00:00-08:00,20727,46.3,51.3,44.7,44.7,49,39
2021-12-31 04:00:00-08:00,21014,46,51,44,45,49,38
2021-12-31 05:00:00-08:00,21858,44.7,51.3,44.7,44.7,48.7,38.3
2021-12-31 06:00:00-08:00,22768,43.3,51.7,45.3,44.3,48.3,38.7
2021-12-31 07:00:00-08:00,23216,42,52,46,44,48,39
2021-12-31 08:00:00-08:00,23271,42.7,53.7,47,44,48,39.3
2021-12-31 09:00:00-08:00,23075,43.3,55.3,48,44,48,39.7
2021-12-31 10:00:00-08:00,22439,44,57,49,44,48,40
2021-12-31 11:00:00-08:00,22067,45.7,57.7,49.7,44,48,39.7
2021-12-31 12:00:00-08:00,22132,47.3,58.3,50.3,44,48,39.3
2021-12-31 13:00:00-08:00,22340,49,59,51,44,48,39
2021-12-31 14:00:00-08:00,22537,49.3,59,51,44.3,47.7,39.7
2021-12-31 15:00:00-08:00,23127,49.7,59,51,44.7,47.3,40.3
2021-12-31 16:00:00-08:00,25137,49,59,51,45,47,41
2021-12-31 17:00:00-08:00,27111,47.7,58,50.3,44.3,46.7,41.3
2021-12-31 18:00:00-08:00,27005,46.3,57,49.7,43.7,46.3,41.7
2021-12-31 19:00:00-08:00,26350,45,56,49,43,46,42
2021-12-31 20:00:00-08:00,25603,44.3,55.3,48.3,43,45,40.7
2021-12-31 21:00:00-08:00,24815,43.7,54.7,47.7,43,44,39.3
2021-12-31 22:00:00-08:00,23896,43,54,47,43,43,38
2021-12-31 23:00:00-08:00,23039,42.7,53.3,46.7,42.3,41.7,37.7
2022-01-01 00:00:00-08:00,22128,42.3,52.7,46.3,41.7,40.3,37.3
2022-01-01 01:00:00-08:00,21394,42,52,46,41,39,37
2022-01-01 02:00:00-08:00,21004,41.3,51,45,40,37.7,37
2022-01-01 03:00:00-08:00,20881,40.7,50,44,39,36.3,37
2022-01-01 04:00:00-08:00,20983,40,49,43,38,35,37
2022-01-01 05:00:00-08:00,21425,39,49,43.3,37.3,34,36.7
2022-01-01 06:00:00-08:00,21992,38,49,43.7,36.7,33,36.3
2022-01-01 07:00:00-08:00,22096,37,49,44,36,32,36
2022-01-01 08:00:00-08:00,21841,39,52,45,37,32,35.3
2022-01-01 09:00:00-08:00,21035,41,55,46,38,32,34.7
2022-01-01 10:00:00-08:00,20027,43,58,47,39,32,34
2022-01-01 11:00:00-08:00,19117,45.3,59.3,48,38.7,32,34
2022-01-01 12:00:00-08:00,18982,47.7,60.7,49,38.3,32,34
2022-01-01 13:00:00-08:00,19261,50,62,50,38,32,34
2022-01-01 14:00:00-08:00,20267,50.7,61.3,49.7,37.7,35,34.3
2022-01-01 15:00:00-08:00,21303,51.3,60.7,49.3,37.3,38,34.7
2022-01-01 16:00:00-08:00,23459,51,59,48,37,41,35
2022-01-01 17:00:00-08:00,25802,49,58,47.3,37,41.3,35.7
2022-01-01 18:00:00-08:00,26284,47,57,46.7,37,41.7,36.3
2022-01-01 19:00:00-08:00,26106,45,56,46,37,42,37
2022-01-01 20:00:00-08:00,25745,44,55.7,45.7,37.3,41,36.3
2022-01-01 21:00:00-08:00,25113,43,55.3,45.3,37.7,40,35.7
2022-01-01 22:00:00-08:00,23984,42,55,45,38,39,35
2022-01-01 23:00:00-08:00,22829,41.3,54.3,45,37.7,37.3,35
2022-01-02 00:00:00-08:00,22011,40.7,53.7,45,37.3,35.7,35
2022-01-02 01:00:00-08:00,21490,40,53,45,37,34,35
2022-01-02 02:00:00-08:00,21272,39.7,52,44.3,35.7,31.3,34.7
2022-01-02 03:00:00-08:00,21241,39.3,51,43.7,34.3,28.7,34.3
2022-01-02 04:00:00-08:00,21496,39,50,43,33,26,34
2022-01-02 05:00:00-08:00,22098,38,49.7,43,32.7,25.3,34.3
2022-01-02 06:00:00-08:00,22860,37,49.3,43,32.3,24.7,34.7
2022-01-02 07:00:00-08:00,23157,36,49,43,32,24,35
2022-01-02 08:00:00-08:00,22688,38.7,51,44.3,33.3,24,35.3
2022-01-02 09:00:00-08:00,21738,41.3,53,45.7,34.7,24,35.7
2022-01-02 10:00:00-08:00,20530,44,55,47,36,24,36
2022-01-02 11:00:00-08:00,19763,46.7,56.7,47.7,36,24.3,36.7
2022-01-02 12:00:00-08:00,19570,49.3,58.3,48.3,36,24.7,37.3
2022-01-02 13:00:00-08:00,19872,52,60,49,36,25,38
2022-01-02 14:00:00-08:00,20622,52.3,58.7,49.3,36.7,28,38.3
2022-01-02 15:00:00-08:00,21952,52.7,57.3,49.7,37.3,31,38.7
2022-01-02 16:00:00-08:00,24474,54,58,51,38,34,39
2022-01-02 17:00:00-08:00,26843,51.3,57,50.7,37.7,35.7,40.3
2022-01-02 18:00:00-08:00,27161,48.7,56,50.3,37.3,37.3,41.7
2022-01-02 19:00:00-08:00,26890,46,55,50,37,39,43
2022-01-02 20:00:00-08:00,26372,45,54.3,50,37.3,38.3,43.3
2022-01-02 21:00:00-08:00,25468,44,53.7,50,37.7,37.7,43.7
2022-01-02 22:00:00-08:00,24081,43,53,50,38,37,44
2022-01-02 23:00:00-08:00,22744,42.3,52,49.3,37.3,35.7,44
2022-01-03 00:00:00-08:00,21982,41.7,51,48.7,36.7,34.3,44
2022-01-03 01:00:00-08:00,21467,41,50,48,36,33,44
2022-01-03 02:00:00-08:00,21332,40.3,49,47.7,34.7,30.3,43.7
2022-01-03 03:00:00-08:00,21499,39.7,48,47.3,33.3,27.7,43.3
2022-01-03 04:00:00-08:00,22181,39,47,47,32,25,43
2022-01-03 05:00:00-08:00,23823,37.7,46.7,47.3,32,26,43.7
2022-01-03 06:00:00-08:00,25601,36.3,46.3,47.7,32,27,44.3
2022-01-03 07:00:00-08:00,26484,35,46,48,32,28,45
2022-01-03 08:00:00-08:00,25975,37.7,48.3,49.3,32.3,28,45
2022-01-03 09:00:00-08:00,24974,40.3,50.7,50.7,32.7,28,45
2022-01-03 10:00:00-08:00,24227,43,53,52,33,28,45
2022-01-03 11:00:00-08:00,23627,45.7,54.3,52.7,33.7,30,45.7
2022-01-03 12:00:00-08:00,23753,48.3,55.7,53.3,34.3,32,46.3
2022-01-03 13:00:00-08:00,23901,51,57,54,35,34,47
2022-01-03 14:00:00-08:00,24361,51.3,56,54.3,35,37.3,47.3
2022-01-03 15:00:00-08:00,25277,51.7,55,54.7,35,40.7,47.7
2022-01-03 16:00:00-08:00,27104,54,55,54,35,44,48
2022-01-03 17:00:00-08:00,29018,51.7,54,54,36.3,44.3,48.7
2022-01-03 18:00:00-08:00,29062,49.3,53,54,37.7,44.7,49.3
2022-01-03 19:00:00-08:00,28544,47,52,54,39,45,50
